data do lanamento	data da efetivao	status	transao	identificador de antecipao	status da transao	descrio	parcela	valor	nome do produto	saldo
28/12/2022	12/01/2023	efetivado	hp11416722348806		completo	tarifa hotmart		-0.95	foguete play + ao vivo	429.02
28/12/2022	12/01/2023	efetivado	hp11416722348806		completo	comisso afiliado		-1.79	foguete play + ao vivo	429.97
28/12/2022	12/01/2023	efetivado	hp11416722348806		completo	comisso co-produtor		-1.89	foguete play + ao vivo	431.76
28/12/2022	12/01/2023	efetivado	hp11416722348806		completo	comisso co-produtor		-2.10	foguete play + ao vivo	433.65
28/12/2022	12/01/2023	efetivado	hp11416722348806		completo	comisso de venda		6.93	foguete play + ao vivo	435.75
28/12/2022	12/01/2023	efetivado	hp16916722332486		completo	tarifa hotmart		-0.96	foguete play	428.82
28/12/2022	12/01/2023	efetivado	hp16916722332486		completo	comisso afiliado		-1.21	foguete play	429.78
28/12/2022	12/01/2023	efetivado	hp16916722332486		completo	comisso co-produtor		-2.17	foguete play	430.99
28/12/2022	12/01/2023	efetivado	hp16916722332486		completo	comisso co-produtor		-2.42	foguete play	433.16
28/12/2022	12/01/2023	efetivado	hp16916722332486		completo	comisso de venda		7.00	foguete play	435.58
28/12/2022	12/01/2023	efetivado	hp15816722331903		completo	tarifa hotmart		-1.74	foguete play + ao vivo	428.58
28/12/2022	12/01/2023	efetivado	hp15816722331903		completo	comisso co-produtor		-3.88	foguete play + ao vivo	430.32
28/12/2022	12/01/2023	efetivado	hp15816722331903		completo	comisso co-produtor		-4.32	foguete play + ao vivo	434.20
28/12/2022	12/01/2023	efetivado	hp15816722331903		completo	comisso afiliado		-8.63	foguete play + ao vivo	438.52
28/12/2022	12/01/2023	efetivado	hp15816722331903		completo	comisso de venda		19.00	foguete play + ao vivo	447.15
28/12/2022	12/01/2023	efetivado	hp10016722330301		completo	tarifa hotmart		-1.61	foguete play + ao vivo	428.15
28/12/2022	12/01/2023	efetivado	hp10016722330301		completo	comisso co-produtor		-6.93	foguete play + ao vivo	429.76
28/12/2022	12/01/2023	efetivado	hp10016722330301		completo	comisso co-produtor		-7.70	foguete play + ao vivo	436.69
28/12/2022	12/01/2023	efetivado	hp10016722330301		completo	comisso de venda		17.00	foguete play + ao vivo	444.39
28/12/2022	12/01/2023	efetivado	hp18916722326831		completo	tarifa hotmart		-1.50	foguete play + ao vivo	427.39
28/12/2022	12/01/2023	efetivado	hp18916722326831		completo	comisso afiliado		-2.76	foguete play + ao vivo	428.89
28/12/2022	12/01/2023	efetivado	hp18916722326831		completo	comisso co-produtor		-4.98	foguete play + ao vivo	431.65
28/12/2022	12/01/2023	efetivado	hp18916722326831		completo	comisso co-produtor		-5.53	foguete play + ao vivo	436.63
28/12/2022	12/01/2023	efetivado	hp18916722326831		completo	comisso de venda		15.32	foguete play + ao vivo	442.16
28/12/2022	12/01/2023	efetivado	hp45516722320682		completo	tarifa hotmart		-1.05	foguete play	426.84
28/12/2022	12/01/2023	efetivado	hp45516722320682		completo	comisso co-produtor		-1.66	foguete play	427.89
28/12/2022	12/01/2023	efetivado	hp45516722320682		completo	comisso co-produtor		-1.84	foguete play	429.55
28/12/2022	12/01/2023	efetivado	hp45516722320682		completo	comisso afiliado		-3.69	foguete play	431.39
28/12/2022	12/01/2023	efetivado	hp45516722320682		completo	comisso de venda		8.42	foguete play	435.08
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	426.66
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de tarifa hotmart		0.92	foguete play	427.58
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso co-produtor		-1.51	foguete play	426.66
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso co-produtor		1.51	foguete play	428.17
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso co-produtor		-1.68	foguete play	426.66
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso co-produtor		1.68	foguete play	428.34
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso afiliado		-2.24	foguete play	426.66
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso afiliado		2.24	foguete play	428.90
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso de venda		6.51	foguete play	426.66
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso de venda		-6.51	foguete play	420.15
27/12/2022	11/01/2023	efetivado	hp16316721799923		completo	comisso co-produtor		0.00	foguete play + ao vivo	426.66
27/12/2022	11/01/2023	efetivado	hp16316721799923		completo	comisso co-produtor		0.00	foguete play + ao vivo	426.66
27/12/2022	11/01/2023	efetivado	hp16316721799923		completo	tarifa hotmart		0.00	foguete play + ao vivo	426.66
27/12/2022	11/01/2023	efetivado	hp16316721799923		completo	comisso de venda		0.00	foguete play + ao vivo	426.66
27/12/2022	11/01/2023	efetivado	hp16316721799960		completo	comisso co-produtor		-0.63	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	426.66
27/12/2022	11/01/2023	efetivado	hp16316721799960		completo	comisso co-produtor		-1.26	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	427.29
27/12/2022	11/01/2023	efetivado	hp16316721799960		completo	tarifa hotmart		-1.41	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	428.55
27/12/2022	11/01/2023	efetivado	hp16316721799960		completo	comisso de venda		14.00	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	429.96
27/12/2022	11/01/2023	efetivado	hp14916721712121		completo	tarifa hotmart		-2.78	foguete play + ao vivo	415.96
27/12/2022	11/01/2023	efetivado	hp14916721712121		completo	comisso co-produtor		-14.50	foguete play + ao vivo	418.74
27/12/2022	11/01/2023	efetivado	hp14916721712121		completo	comisso co-produtor		-16.11	foguete play + ao vivo	433.24
27/12/2022	11/01/2023	efetivado	hp14916721712121		completo	comisso de venda		35.00	foguete play + ao vivo	449.35
27/12/2022	11/01/2023	efetivado	hp12816721529908		completo	tarifa hotmart		-0.96	foguete play	414.35
27/12/2022	11/01/2023	efetivado	hp12816721529908		completo	comisso co-produtor		-2.72	foguete play	415.31
27/12/2022	11/01/2023	efetivado	hp12816721529908		completo	comisso co-produtor		-3.02	foguete play	418.03
27/12/2022	11/01/2023	efetivado	hp12816721529908		completo	comisso de venda		7.00	foguete play	421.05
27/12/2022	11/01/2023	efetivado	hp18616721527063		completo	comisso co-produtor		0.00	foguete play	414.05
27/12/2022	11/01/2023	efetivado	hp18616721527063		completo	comisso co-produtor		0.00	foguete play	414.05
27/12/2022	11/01/2023	efetivado	hp18616721527063		completo	tarifa hotmart		0.00	foguete play	414.05
27/12/2022	11/01/2023	efetivado	hp18616721527063		completo	comisso de venda		0.00	foguete play	414.05
27/12/2022	11/01/2023	efetivado	hp13716721523943		completo	tarifa hotmart		-1.55	foguete play + ao vivo	414.05
27/12/2022	11/01/2023	efetivado	hp13716721523943		completo	comisso co-produtor		-6.58	foguete play + ao vivo	415.60
27/12/2022	11/01/2023	efetivado	hp13716721523943		completo	comisso co-produtor		-7.32	foguete play + ao vivo	422.18
27/12/2022	11/01/2023	efetivado	hp13716721523943		completo	comisso de venda		16.18	foguete play + ao vivo	429.50
27/12/2022	11/01/2023	efetivado	hp10316721516277		completo	comisso co-produtor		0.00	foguete play	413.32
27/12/2022	11/01/2023	efetivado	hp10316721516277		completo	comisso co-produtor		0.00	foguete play	413.32
27/12/2022	11/01/2023	efetivado	hp10316721516277		completo	tarifa hotmart		0.00	foguete play	413.32
27/12/2022	11/01/2023	efetivado	hp10316721516277		completo	comisso de venda		0.00	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de tarifa hotmart		0.92	foguete play	414.24
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso co-produtor		-1.51	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso co-produtor		1.51	foguete play	414.83
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso co-produtor		-1.68	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso co-produtor		1.68	foguete play	415.00
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso afiliado		-2.24	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso afiliado		2.24	foguete play	415.56
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	reclculo de comisses - comisso de venda		6.51	foguete play	413.32
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	estorno de comisso de venda		-6.51	foguete play	406.81
27/12/2022	11/01/2023	efetivado	hp13716721509878		completo	tarifa hotmart		-0.89	foguete play	413.32
27/12/2022	11/01/2023	efetivado	hp13716721509878		completo	comisso co-produtor		-1.13	foguete play	414.21
27/12/2022	11/01/2023	efetivado	hp13716721509878		completo	comisso co-produtor		-1.26	foguete play	415.34
27/12/2022	11/01/2023	efetivado	hp13716721509878		completo	comisso afiliado		-2.53	foguete play	416.60
27/12/2022	11/01/2023	efetivado	hp13716721509878		completo	comisso de venda		5.94	foguete play	419.13
27/12/2022	11/01/2023	efetivado	hp11216721508991		completo	tarifa hotmart		-0.92	foguete play	413.19
27/12/2022	11/01/2023	efetivado	hp11216721508991		completo	comisso co-produtor		-2.52	foguete play	414.11
27/12/2022	11/01/2023	efetivado	hp11216721508991		completo	comisso co-produtor		-2.80	foguete play	416.63
27/12/2022	11/01/2023	efetivado	hp11216721508991		completo	comisso de venda		6.51	foguete play	419.43
27/12/2022	11/01/2023	efetivado	hp49216721506092		completo	tarifa hotmart		-2.88	foguete play + ao vivo	412.92
27/12/2022	11/01/2023	efetivado	hp49216721506092		completo	comisso co-produtor		-15.20	foguete play + ao vivo	415.80
27/12/2022	11/01/2023	efetivado	hp49216721506092		completo	comisso co-produtor		-16.89	foguete play + ao vivo	431.00
27/12/2022	11/01/2023	efetivado	hp49216721506092		completo	comisso de venda		36.65	foguete play + ao vivo	447.89
27/12/2022	11/01/2023	efetivado	hp12116721501176		completo	tarifa hotmart		-0.96	foguete play	411.24
27/12/2022	11/01/2023	efetivado	hp12116721501176		completo	comisso co-produtor		-2.72	foguete play	412.20
27/12/2022	11/01/2023	efetivado	hp12116721501176		completo	comisso co-produtor		-3.02	foguete play	414.92
27/12/2022	11/01/2023	efetivado	hp12116721501176		completo	comisso de venda		7.00	foguete play	417.94
27/12/2022	11/01/2023	efetivado	hp41816721500590		completo	comisso co-produtor		-0.63	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	410.94
27/12/2022	11/01/2023	efetivado	hp41816721500590		completo	comisso co-produtor		-1.26	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	411.57
27/12/2022	11/01/2023	efetivado	hp41816721500590		completo	tarifa hotmart		-1.41	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	412.83
27/12/2022	11/01/2023	efetivado	hp41816721500590		completo	comisso de venda		14.00	"30% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	414.24
27/12/2022	11/01/2023	efetivado	hp47816721500574		completo	comisso co-produtor		0.00	foguete play + ao vivo	400.24
27/12/2022	11/01/2023	efetivado	hp47816721500574		completo	comisso co-produtor		0.00	foguete play + ao vivo	400.24
27/12/2022	11/01/2023	efetivado	hp47816721500574		completo	tarifa hotmart		0.00	foguete play + ao vivo	400.24
27/12/2022	11/01/2023	efetivado	hp47816721500574		completo	comisso de venda		0.00	foguete play + ao vivo	400.24
27/12/2022	11/01/2023	efetivado	hp16216721496035		completo	tarifa hotmart		-1.48	foguete play + ao vivo	400.24
27/12/2022	11/01/2023	efetivado	hp16216721496035		completo	comisso co-produtor		-6.08	foguete play + ao vivo	401.72
27/12/2022	11/01/2023	efetivado	hp16216721496035		completo	comisso co-produtor		-6.76	foguete play + ao vivo	407.80
27/12/2022	11/01/2023	efetivado	hp16216721496035		completo	comisso de venda		15.00	foguete play + ao vivo	414.56
27/12/2022	11/01/2023	efetivado	hp15116721488235		completo	tarifa hotmart		-0.96	foguete play	399.56
27/12/2022	11/01/2023	efetivado	hp15116721488235		completo	comisso co-produtor		-2.72	foguete play	400.52
27/12/2022	11/01/2023	efetivado	hp15116721488235		completo	comisso co-produtor		-3.02	foguete play	403.24
27/12/2022	11/01/2023	efetivado	hp15116721488235		completo	comisso de venda		7.00	foguete play	406.26
27/12/2022	11/01/2023	efetivado	hp17016721473854		completo	tarifa hotmart		-2.47	foguete play + ao vivo	399.26
27/12/2022	11/01/2023	efetivado	hp17016721473854		completo	comisso co-produtor		-12.56	foguete play + ao vivo	401.73
27/12/2022	11/01/2023	efetivado	hp17016721473854		completo	comisso co-produtor		-13.95	foguete play + ao vivo	414.29
27/12/2022	11/01/2023	efetivado	hp17016721473854		completo	comisso de venda		30.37	foguete play + ao vivo	428.24
27/12/2022	11/01/2023	efetivado	hp46916721459263		completo	tarifa hotmart		-1.05	foguete play + ao vivo	397.87
27/12/2022	11/01/2023	efetivado	hp46916721459263		completo	comisso co-produtor		-3.33	foguete play + ao vivo	398.92
27/12/2022	11/01/2023	efetivado	hp46916721459263		completo	comisso co-produtor		-3.70	foguete play + ao vivo	402.25
27/12/2022	11/01/2023	efetivado	hp46916721459263		completo	comisso de venda		8.44	foguete play + ao vivo	405.95
27/12/2022	11/01/2023	efetivado	hp14016721455420		completo	tarifa hotmart		-0.96	foguete play	397.51
27/12/2022	11/01/2023	efetivado	hp14016721455420		completo	comisso co-produtor		-2.72	foguete play	398.47
27/12/2022	11/01/2023	efetivado	hp14016721455420		completo	comisso co-produtor		-3.02	foguete play	401.19
27/12/2022	11/01/2023	efetivado	hp14016721455420		completo	comisso de venda		7.00	foguete play	404.21
27/12/2022	11/01/2023	efetivado	hp45516721450436		completo	tarifa hotmart		-1.48	foguete play + ao vivo	397.21
27/12/2022	11/01/2023	efetivado	hp45516721450436		completo	comisso afiliado		-2.70	foguete play + ao vivo	398.69
27/12/2022	11/01/2023	efetivado	hp45516721450436		completo	comisso co-produtor		-4.87	foguete play + ao vivo	401.39
27/12/2022	11/01/2023	efetivado	hp45516721450436		completo	comisso co-produtor		-5.41	foguete play + ao vivo	406.26
27/12/2022	11/01/2023	efetivado	hp45516721450436		completo	comisso de venda		15.00	foguete play + ao vivo	411.67
27/12/2022	11/01/2023	efetivado	hp16216721444930		completo	tarifa hotmart		-1.03	foguete play	396.67
27/12/2022	11/01/2023	efetivado	hp16216721444930		completo	comisso afiliado		-1.43	foguete play	397.70
27/12/2022	11/01/2023	efetivado	hp16216721444930		completo	comisso co-produtor		-2.57	foguete play	399.13
27/12/2022	11/01/2023	efetivado	hp16216721444930		completo	comisso co-produtor		-2.86	foguete play	401.70
27/12/2022	11/01/2023	efetivado	hp16216721444930		completo	comisso de venda		8.18	foguete play	404.56
27/12/2022	11/01/2023	efetivado	hp48716721125326		completo	tarifa hotmart		-2.78	foguete play + ao vivo	396.38
27/12/2022	11/01/2023	efetivado	hp48716721125326		completo	comisso co-produtor		-14.50	foguete play + ao vivo	399.16
27/12/2022	11/01/2023	efetivado	hp48716721125326		completo	comisso co-produtor		-16.11	foguete play + ao vivo	413.66
27/12/2022	11/01/2023	efetivado	hp48716721125326		completo	comisso de venda		35.00	foguete play + ao vivo	429.77
26/12/2022	11/01/2023	efetivado	hp10916721098797		completo	comisso co-produtor		0.00	foguete play	394.77
26/12/2022	11/01/2023	efetivado	hp10916721098797		completo	comisso co-produtor		0.00	foguete play	394.77
26/12/2022	11/01/2023	efetivado	hp10916721098797		completo	tarifa hotmart		0.00	foguete play	394.77
26/12/2022	11/01/2023	efetivado	hp10916721098797		completo	comisso de venda		0.00	foguete play	394.77
26/12/2022	11/01/2023	efetivado	hp46016721052215		completo	comisso afiliado		0.00	foguete play + ao vivo	394.77
26/12/2022	11/01/2023	efetivado	hp46016721052215		completo	comisso co-produtor		0.00	foguete play + ao vivo	394.77
26/12/2022	11/01/2023	efetivado	hp46016721052215		completo	comisso co-produtor		0.00	foguete play + ao vivo	394.77
26/12/2022	11/01/2023	efetivado	hp46016721052215		completo	tarifa hotmart		0.00	foguete play + ao vivo	394.77
26/12/2022	11/01/2023	efetivado	hp46016721052215		completo	comisso de venda		0.00	foguete play + ao vivo	394.77
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	tarifa hotmart		-0.92	foguete play	394.77
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	comisso co-produtor		-1.51	foguete play	395.69
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	comisso co-produtor		-1.68	foguete play	397.20
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	comisso afiliado		-2.24	foguete play	398.88
26/12/2022	11/01/2023	efetivado	hp18416721024535		completo	comisso de venda		6.51	foguete play	401.12
26/12/2022	11/01/2023	efetivado	hp11916721021418		completo	comisso afiliado		0.00	foguete play	394.61
26/12/2022	11/01/2023	efetivado	hp11916721021418		completo	comisso co-produtor		0.00	foguete play	394.61
26/12/2022	11/01/2023	efetivado	hp11916721021418		completo	comisso co-produtor		0.00	foguete play	394.61
