lkp1_nome_estabelecimento;data_movimento;competencia;lote;lancamento;ordem;numero_titulo;numero;codigo;lkp2_historico_movimento_contabil;historico;centro_custo;cdeb_codigo_contabil;cdeb_codigo_reduzido;cdeb_titulo;cred_codigo_contabil;cred_codigo_reduzido;cred_titulo;sql_debito;sql_credito;codigo_contabil;codigo_reduzido;tipo_operacao;valor_movimento
paramalhas matriz;31/07/2023;202307;;32501;2;;;150;valor ref;irrf retido a pagar irrf retido a pagar banco do brasil;;;;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;24.63;1.1.1.4.3;11007;1;24.63
paramalhas matriz;31/07/2023;202307;;32502;1;;;150;valor ref;rendimento de aplicação financeira banco do brasil rendimento de aplicação financeira banco do brasil banco do brasil;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;;;-412.35;;1.1.1.4.3;11007;-1;412.35
paramalhas matriz;31/07/2023;202307;;32502;2;;;150;valor ref;rendimento de aplicação financeira banco do brasil rendimento de aplicação financeira banco do brasil banco do brasil;;;;;4.3.1.2.5;14714;(-) rendimento aplicacao financeira;;412.35;4.3.1.2.5;14714;1;412.35
teste filial;01/07/2023;202307;;31978;1;;;150;valor ref;capa e pelicula celular jairo capa e pelicula celular jairo teste filial;;4.2.1.4.38;14066;outras despesas - adm;;;;-40.0;;4.2.1.4.38;14066;-1;40.00
teste filial;01/07/2023;202307;;31978;2;;;150;valor ref;capa e pelicula celular jairo capa e pelicula celular jairo teste filial;;;;;1.1.1.1.1;11001;caixa;;40.0;1.1.1.1.1;11001;1;40.00
teste filial;03/07/2023;202307;1;1;1;3058;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3058/1;;1.1.1.1.1;11001;caixa;;;;-850.0;;1.1.1.1.1;11001;-1;850.00
teste filial;03/07/2023;202307;1;1;2;3058;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3058/1;;;;;1.1.2.1.20153;20153;gustavo henrique dos santos fedel;;850.0;1.1.2.1.20153;20153;1;850.00
teste filial;03/07/2023;202307;2;1;1;3073;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3073/1;;1.1.1.1.1;11001;caixa;;;;-850.0;;1.1.1.1.1;11001;-1;850.00
teste filial;03/07/2023;202307;2;1;2;3073;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3073/1;;;;;1.1.2.1.20153;20153;gustavo henrique dos santos fedel;;850.0;1.1.2.1.20153;20153;1;850.00
teste filial;03/07/2023;202307;3;1;1;3087;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3087/1;;1.1.1.1.1;11001;caixa;;;;-188.0;;1.1.1.1.1;11001;-1;188.00
teste filial;03/07/2023;202307;3;1;2;3087;;72;cliente - recbto caixa;gustavo henrique dos santos fedel - 3087/1;;;;;1.1.2.1.20153;20153;gustavo henrique dos santos fedel;;188.0;1.1.2.1.20153;20153;1;188.00
teste filial;03/07/2023;202307;;31974;1;;;150;valor ref;relatorio de km rodado jairo relatorio de km rodado jairo teste filial;;4.2.1.4.38;14066;outras despesas - adm;;;;-741.0;;4.2.1.4.38;14066;-1;741.00
teste filial;03/07/2023;202307;;31974;2;;;150;valor ref;relatorio de km rodado jairo relatorio de km rodado jairo teste filial;;;;;1.1.1.1.1;11001;caixa;;741.0;1.1.1.1.1;11001;1;741.00
teste filial;03/07/2023;202307;;31979;1;;;150;valor ref;copos e papel toalhas copos e papel toalhas teste filial;;4.2.1.4.16;14045;material de expediente - adm;;;;-34.5;;4.2.1.4.16;14045;-1;34.50
teste filial;03/07/2023;202307;;31979;2;;;150;valor ref;copos e papel toalhas copos e papel toalhas teste filial;;;;;1.1.1.1.1;11001;caixa;;34.5;1.1.1.1.1;11001;1;34.50
teste filial;04/07/2023;202307;4;1;1;3096;;72;cliente - recbto caixa;ademir gaspardi - 3096/1;;1.1.1.1.1;11001;caixa;;;;-120.0;;1.1.1.1.1;11001;-1;120.00
teste filial;04/07/2023;202307;4;1;2;3096;;72;cliente - recbto caixa;ademir gaspardi - 3096/1;;;;;1.1.2.1.15766;15487;ademir gaspardi;;120.0;1.1.2.1.15766;15487;1;120.00
teste filial;04/07/2023;202307;5;1;1;3102;;72;cliente - recbto caixa;veronica daldosso labegalini - epp - 3102/1;;1.1.1.1.1;11001;caixa;;;;-300.0;;1.1.1.1.1;11001;-1;300.00
teste filial;04/07/2023;202307;5;1;2;3102;;72;cliente - recbto caixa;veronica daldosso labegalini - epp - 3102/1;;;;;1.1.2.1.15906;15253;veronica daldosso labegalini;;300.0;1.1.2.1.15906;15253;1;300.00
teste filial;04/07/2023;202307;;31977;1;;;150;valor ref;despesas com encanamento despesas com encanamento teste filial;;4.2.1.4.10;14039;manuten. de predios e instalacoes - adm;;;;-50.0;;4.2.1.4.10;14039;-1;50.00
teste filial;04/07/2023;202307;;31977;2;;;150;valor ref;despesas com encanamento despesas com encanamento teste filial;;;;;1.1.1.1.1;11001;caixa;;50.0;1.1.1.1.1;11001;1;50.00
teste filial;04/07/2023;202307;;31980;1;;;150;valor ref;iptu 3/8 iptu 3/8 teste filial;;4.2.1.4.38;14066;outras despesas - adm;;;;-293.71;;4.2.1.4.38;14066;-1;293.71
teste filial;04/07/2023;202307;;31980;2;;;150;valor ref;iptu 3/8 iptu 3/8 teste filial;;;;;1.1.1.1.1;11001;caixa;;293.71;1.1.1.1.1;11001;1;293.71
